id,title,cast,release_year,duration_int,duration_type,mean_rating
ds500,the pirate fairy,"mae whitman, christina hendricks, tom hiddleston, lucy liu, raven-symoné , megan hilty",2014,78.0,min,3.5225733634311513
ds501,trail mix-up,"charles fleischer, kathleen turner, april winchell, lou hirsch, corey burton, frank welker",1993,9.0,min,3.533613445378151
ds502,tummy trouble,"charles fleischer, april winchell, lou hirsch, corey burton, richard williams, kathleen turner",1989,8.0,min,3.5428571428571427
ds503,artemis fowl,,2020,96.0,min,3.5098814229249014
ds504,mighty med,"bradley perry, jake short, paris berelc, devan leos",2013,2.0,season,3.575824175824176
ds505,the liberty story,walt disney,1957,48.0,min,3.6424180327868854
ds506,the story of the animated drawing,,1955,49.0,min,3.586519114688129
ds507,walt & el grupo,,2009,108.0,min,3.577354260089686
ds508,alaska's grizzly gauntlet,les stroud,2018,1.0,season,3.611578947368421
ds509,america's greatest animals,"bray poor, casey anderson, brady barr, andy casagrande, mireya mayor",2012,90.0,min,3.5239520958083834
ds510,chasing the equinox,stefan frank,2019,45.0,min,3.62117903930131
ds511,howie mandel's animals doing things,howie mandel,2017,2.0,season,3.497076023391813
ds512,japan: between earth and sky,bray poor,2017,1.0,season,3.5520361990950224
ds513,percy jackson & the olympians: the lightning thief,"logan lerman, brandon t. jackson, alexandra daddario, sean bean, pierce brosnan, steve coogan",2010,119.0,min,3.5306818181818183
ds514,secrets of wild india,david attenborough,2012,1.0,season,3.6244769874476988
ds515,the greeks,toby moore,2016,1.0,season,3.6045258620689653
ds516,wild hawaii,jk simmons,2014,1.0,season,3.533673469387755
ds517,women of impact: changing the world,julianna margulies,2019,44.0,min,3.532751091703057
ds518,"maggie simpson in ""the longest daycare""",,2012,5.0,min,3.4595141700404857
ds519,mickey and the seal,,1948,7.0,min,3.565173116089613
ds520,the evermoor chronicles,"naomi sequeira, finney cassidy, georgia lock, jordan loughran, george sear, georgie farmer",2015,2.0,season,3.552410901467505
ds521,the moon-spinners,"hayley mills, joan greenwood, michael davis, irene papas, paul stassino, eli wallach",1964,119.0,min,3.518828451882845
ds522,doc mcstuffins,"kiara muhammad, jaden betts, jess harnell, kimberly brooks, lara miller, loretta devine",2011,5.0,season,3.5636743215031315
ds523,fantastic mr. fox,"george clooney, meryl streep, jason schwartzman, bill murray, wally wolodarsky, eric anderson",2009,88.0,min,3.5210843373493974
ds524,"hello, dolly!","barbara streisand, walter matthau, michael crawford, marianne mcandrew, danny lockin, e.j. peaker",1969,147.0,min,3.559837728194726
ds525,marvel's future avengers,"英司 花輪, 一博 中谷, 康之 加瀬, 健一郎 松田, かおり 水橋, 史絵 水沢",2017,2.0,season,3.5480392156862743
ds526,out,"bernadette sullivan, kyle mcdaniel, caleb cabrera, matthew martin",2020,12.0,min,3.5373626373626372
ds527,the big fib,,2019,1.0,season,3.5358744394618835
ds528,the boys: the sherman brothers' story,,2009,102.0,min,3.5791666666666666
ds529,it's a dog's life with bill farmer,bill farmer,2020,1.0,season,3.5395604395604394
ds530,maleficent: mistress of evil,"angelina jolie, elle fanning, chiwetel ejiofor, sam riley, harris dickinson, ed skrein",2019,121.0,min,3.6041666666666665
ds531,star wars: the rise of skywalker (episode ix),"carrie fisher, mark hamill, adam driver, daisy ridley, john boyega, oscar isaac",2019,142.0,min,3.44375
ds532,john carter,"taylor kitsch, lynn collins, samantha morton, mark strong, ciarán hinds, dominic west",2012,134.0,min,3.475563909774436
ds533,awesome animals,,2017,1.0,season,3.5239043824701195
ds534,birth of europe,mark halliley,2014,1.0,season,3.467611336032389
ds535,bride of boogedy,"richard masur, mimi kennedy, tammy lauren, david faustino, joshua rudoy, leonard frey",1987,93.0,min,3.486813186813187
ds536,buried secrets of the bible with albert lin,albert lin,2019,1.0,season,3.52680412371134
ds537,disney prop culture,daniel lanigan,2020,1.0,season,3.498997995991984
ds538,george of the jungle,"brendan fraser, leslie mann, thomas church, richard roundtree, greg cruttwell, abraham benrubi",1997,93.0,min,3.465
ds539,homeward bound ii: lost in san francisco,"robert hays, kim greist, veronica lauren, kevin chevalia, benj thall, max perlich",1996,90.0,min,3.5750577367205545
ds540,homeward bound: the incredible journey,"robert hays, kim greist, jean smart, veronica lauren, kevin chevalia, benj thall",1993,85.0,min,3.4968879668049793
ds541,how to play baseball,,1942,8.0,min,3.5770089285714284
ds542,in beaver valley,winston hibler,1950,32.0,min,3.528421052631579
ds543,lost treasures of egypt,rick robles,2018,1.0,season,3.579646017699115
ds544,love & vets,mallory kasdan,2017,1.0,season,3.566666666666667
ds545,nature's half acre,winston hibler,1951,33.0,min,3.5228174603174605
ds546,prairie dog manor,kevin conway,2019,1.0,season,3.566990291262136
ds547,prowlers of the everglades,,1953,32.0,min,3.466403162055336
ds548,the princess bride,"cary elwes, mandy patinkin, chris sarandon, christopher guest, wallace shawn, andre the giant",1987,99.0,min,3.541176470588235
ds549,united states of animals,quincy dunn-baker,2015,1.0,season,3.5287610619469025
ds550,unlikely animal friends,mark keller,2012,3.0,season,3.5823045267489713
ds551,water birds,winston hibler,1952,31.0,min,3.4733924611973395
ds552,national treasure,"nicolas cage, jon voight, harvey keitel, diane kruger, sean bean, justin bartha",2004,132.0,min,3.5416666666666665
ds553,born wild: the next generation,robin roberts,2020,44.0,min,3.5120724346076457
ds554,america's funniest home videos,tom bergeron,1989,9.0,season,3.5375536480686693
ds555,the olympic elk,winston hibler,1952,27.0,min,3.497872340425532
ds556,tangled: the series,"zachary levi, mandy moore, eden espinosa, clancy brown",2016,3.0,season,3.543032786885246
ds557,jane goodall: the hope,jane goodall,2020,89.0,min,3.5892857142857144
ds558,brain games,neil harris,2011,8.0,season,3.528361344537815
ds559,disney mickey and the roadster racers - chip 'n' dale's nutty tales (shorts),"tress macneille, corey burton, bret iwan, russi taylor, bill farmer, daniel ross",2017,2.0,season,3.5489130434782608
ds560,let's stick together,,1952,7.0,min,3.5604026845637584
ds561,pluto's purchase,"pinto colvig, james macdonald",1948,7.0,min,3.5258620689655173
ds562,tron uprising,"elijah wood, bruce boxleitner, emmanuelle chriqui, mandy moore, nate corddry, lance henriksen",2011,1.0,season,3.527
ds563,a celebration of the music from coco,"benjamin bratt, eva longoria, carlos rivera, natalia jiménez, alanna ubach, jaime camil",2020,48.0,min,3.4109442060085837
ds564,disney playtime with puppy dog pals (shorts),,2017,2.0,season,3.4579918032786887
ds565,"maggie simpson in ""playdate with destiny""",,2020,5.0,min,3.554956896551724
ds566,paradise islands,michael izqueirdo,2017,1.0,season,3.5643153526970957
ds567,tut's treasures: hidden secrets,mark bazeley,2018,1.0,season,3.5511022044088176
ds568,a tale of two critters,mayf nutter,1977,48.0,min,3.4196787148594376
ds569,all in a nutshell,,1949,7.0,min,3.461377870563674
ds570,disneynature penguins,ed helms,2019,77.0,min,3.474120082815735
ds571,diving with dolphins,celine cousteau,2020,79.0,min,3.5995762711864407
ds572,dolphin reef,natalie portman,2018,78.0,min,3.5221774193548385
ds573,don's fountain of youth,,1953,6.0,min,3.5199203187250996
ds574,donald's dog laundry,,1940,9.0,min,3.5366379310344827
ds575,double dribble,,1946,8.0,min,3.477867203219316
ds576,dragon around,,1954,7.0,min,3.5577731092436973
ds577,elephant,"meghan,  the duchess of sussex",2020,89.0,min,3.5440881763527052
ds578,elmer elephant,"jeanie roberts, pinto colvig, hal rees, leone ledoux, carlisle tupper, gay seabrook",1936,8.0,min,3.474066390041494
ds579,fish hooks,"chelsea kane, kyle massey, justin roiland",2010,3.0,season,3.5614583333333334
ds580,how to play football,pinto colvig,1944,9.0,min,3.5379241516966067
ds581,in the footsteps of elephant,jeremy sisto,2020,88.0,min,3.6051502145922747
ds582,"lambert, the sheepish lion",sterling holloway,1952,8.0,min,3.515151515151515
ds583,on ice,"pinto colvig, walt disney, marcellite garner",1935,9.0,min,3.563736263736264
ds584,onward,"tom holland, chris pratt, julia louis-dreyfus, octavia spencer, mel rodriguez, kyle bornheimer",2020,103.0,min,3.5570599613152805
ds585,out of scale,,1951,8.0,min,3.47008547008547
ds586,penguins: life on the edge,blair underwood,2020,78.0,min,3.544238683127572
ds587,pluto's party,"jimmy macdonald, pinto colvig",1952,8.0,min,3.506972111553785
ds588,sea scouts,,1939,8.0,min,3.541015625
ds589,sonny with a chance,"demi lovato, tiffany thornton, sterling knight, brandon smith, doug brochu, allisyn arm",2008,2.0,season,3.5102669404517455
ds590,the boy who talked to badgers,"carl betz, salome jens, christian juttner, robert donner, denver pyle, stuart lee",1975,90.0,min,3.475929978118162
ds591,the new neighbor,,1953,7.0,min,3.5283018867924527
ds592,the small one,"sean marshall, william woodson, olan soulé, joe higgins, gordon jump, hal smith",1978,25.0,min,3.574324324324324
ds593,the straight story,"richard farnsworth, sissy spacek, harry stanton, everett mcgill, john farley, kevin farley",1999,112.0,min,3.5694444444444446
ds594,frankenweenie,"catherine o'hara, martin short, martin landau, charlie tahan, atticus shaffer, winona ryder",2012,88.0,min,3.484815618221258
ds595,mars needs moms,"seth green, dan fogler, elizabeth harnois, mindy sterling, kevin cahoon, joan cusack",2011,91.0,min,3.49402390438247
ds596,prom,"aimee teegarden, thomas mcdonell, de'vaughn nixon, danielle campbell, yin chang, jared kusnitz",2011,105.0,min,3.5561904761904763
ds597,the last song,"miley cyrus, liam hemsworth, bobby coleman, nick searcy, kelly preston, greg kinnear",2010,109.0,min,3.5010373443983402
ds598,the odd life of timothy green,"jennifer garner, joel edgerton, dianne wiest, cj adams, rosemarie dewitt, ron livingston",2012,106.0,min,3.558252427184466
ds599,be our chef,angela kinsey,2020,1.0,season,3.544943820224719
ds600,a wrinkle in time,"oprah winfrey, reese witherspoon, mindy kaling, storm reid, levi miller, deric mccabe",2018,112.0,min,3.491683991683992
ds601,disney i didn't do it,"olivia holt, austin north, piper curda, peyton clark, sarah gilman",2013,2.0,season,3.534020618556701
ds602,disney insider,,2020,1.0,season,3.5146067415730338
ds603,disney vampirina ghoul girls rock! (shorts),"isabella crovetti, jordan davis, viviann yee, mitchell whitfield, wanda sykes, ian corlett",2017,2.0,season,3.5552083333333333
ds604,g-force,"bill nighy, will arnett, zach galifianakis, kelli garner, tyler jones, jack conley",2009,92.0,min,3.564410480349345
ds605,frozen 2,"kristen bell, idina menzel, josh gad, jonathan groff, sterling brown, evan wood",2019,107.0,min,3.589519650655022
ds606,stargirl,"grace vanderwaal, graham verchere, giancarlo esposito, karan brar, darby stanchfield, maximiliano hernandez",2020,107.0,min,3.470528455284553
ds607,the finest hours,"chris pine, casey affleck, ben foster, holliday grainger, john ortiz, kyle gallner",2016,119.0,min,3.545267489711934
ds608,the sandlot: heading home,"danny nucci, luke perry, keanu pires, sarah deakins, chauncey leopardi, brandon olds",2007,97.0,min,3.4564315352697097
ds609,bedtime stories,"adam sandler, keri russell, guy pearce, russell brand, richard griffiths, jonathan pryce",2008,101.0,min,3.5129310344827585
ds610,marvel studios' black panther,"chadwick boseman, michael jordan, lupita nyong'o, danai gurira, martin freeman, daniel kaluuya",2018,137.0,min,3.468287526427061
ds611,101 dalmatian street,"josh brener, michaela dietz, ella kenion, rhashan stone",2018,1.0,season,3.5082304526748973
ds612,disney phineas and ferb: phineas and ferb star wars,"vincent martella, ashley tisdale, thomas brodie-sangster, caroline rhea, richard o'brien, dan povenmire",2014,53.0,min,3.4938650306748467
ds613,shop class,,2020,1.0,season,3.576305220883534
ds614,viking warrior women,ella al-shamahi,2019,44.0,min,3.519650655021834
ds615,star wars resistance,"christopher sean, josh brener, scott lawrence, suzie mcgrath, as himself",2018,2.0,season,3.5429184549356223
ds616,lost cities with albert lin,dr. albert len,2019,1.0,season,3.5703296703296705
ds617,marvel rising: operation shuri,"dee baker, dove cameron, jessica dicicco, skai jackson, kathreen khavari, daisy lightfoot",2019,23.0,min,3.607966457023061
ds618,marvel rising: playing with fire,"dee baker, dove cameron, gary cole, kathreen khavari, meera kumbhani, tony mirrcandani",2019,45.0,min,3.5082304526748973
ds619,star wars: the clone wars,"tom kane, matt lanter, ashley eckstein, james arnold taylor, dee baker, corey burton",2008,7.0,season,3.4786324786324787
ds620,marvel's iron man & hulk: heroes united,"adrian pasdar, fred tatasciore, david kaye, dee baker, robin downes",2013,74.0,min,3.581749049429658
ds621,because of winn-dixie,"jeff daniels, cicely tyson, dave matthews, eva saint, annasophia robb",2005,107.0,min,3.606837606837607
ds622,fairy tale weddings,"stephen boss, allison holker",2017,2.0,season,3.581858407079646
ds623,"my dog, the thief","dwayne hickman, mary mobley, elsa lanchester, joe flynn, roger carmel, mickey shaughnessy",1969,89.0,min,3.5010204081632654
ds624,splash,"tom hanks, daryl hannah, eugene levy, john candy, dody goodman, shecky greene",1984,110.0,min,3.582983193277311
ds625,that's so raven,"raven , orlando brown, kyle massey, anneliese van der pol, t’keyah keymáh, rondell sheridan",2002,4.0,season,3.569327731092437
ds626,timmy failure: mistakes were made,"winslow fegley, ophelia lovibond, craig robinson, wallace shawn, kyle bornheimer, chloe coleman",2020,103.0,min,3.507797270955166
ds627,toy story 4,"tom hanks, tim allen, annie potts, tony hale, keegan-michael key, madeleine mcgraw",2019,101.0,min,3.4975961538461537
ds628,descendants 3,"dove cameron, cameron boyce, sofia carson, booboo stewart, mitchell hope, sarah jefferey",2019,109.0,min,3.5103092783505154
ds629,around the world in 80 days,"jackie chan, steve coogan, cécile de france, jim broadbent, ewan bremner, ian mcneice",2004,121.0,min,3.5221774193548385
ds630,big business,"bette midler, lily tomlin, fred ward, edward herrmann, michele placido, daniel gerroll",1988,98.0,min,3.504338394793926
ds631,lamp life,"annie potts, jim hanks, ally maki, emily davis",2020,11.0,min,3.482456140350877
ds632,the lion king,"donald glover, seth rogen, chiwetel ejiofor, alfre woodard, billy eichner, john kani",2019,125.0,min,3.5564681724845997
ds633,diary of a future president,"tess romero, selenis leyva, charlie bushnell, michael weaver",2020,2.0,season,3.624015748031496
ds634,high school musical: the musical: the series: the sing-along,"olivia rodrigo, joshua bassett, matt cornett, sofia wylie, larry saperstein",2019,1.0,season,3.4844097995545655
ds635,america's national parks,c.t. taylor,2015,1.0,season,3.607142857142857
ds636,continent 7: antarctica,chris browning,2016,1.0,season,3.5061475409836067
ds637,disney randy cunningham: 9th grade ninja,"ben schwartz, andrew caldwell, tim curry, john dimaggio, kevin richardson, dave wittenberg",2011,2.0,season,3.5454545454545454
ds638,muppet babies show and tell (shorts),"matt danner, melanie harrison, ben diskin, eric bauza, dee baker, jessica dicicco",2017,1.0,season,3.592553191489362
ds639,the lodge,"sophie simnett, luke newton, thomas doherty, bethan wright, jayden revri, jade alleyne",2016,2.0,season,3.452830188679245
ds640,wild russia,liam teeling,2018,1.0,season,3.5052966101694913
ds641,destino,dora luz,2003,6.0,min,3.530241935483871
ds642,forky asks a question: what is reading?,"tony hale, addison andrews, mila crespo, imani prior, jeff pidgeon, bob peterson",2020,7.0,min,3.5375536480686693
ds643,loop,"madison bandy, christiano delgado, louis gonzales, asher brodkey, erica milsom",2020,12.0,min,3.590534979423868
ds644,marvel's runaways,"rhenzy feliz, lyrica okano, virginia gardner, ariela barer, gregg sulkin, allegra acosta",2017,3.0,season,3.4568034557235423
ds645,aladdin (2019),"will smith, mena massoud, naomi scott, marwan kenzari, navid negahban, nasim pedrad",2019,135.0,min,3.4522222222222223
ds646,forky asks a question: what is cheese?,"tony hale, jeff garlin, bob peterson",2020,6.0,min,3.6455078125
ds647,austin & ally,"ross lynch, laura marano, raini rodriguez, calum worthy",2011,4.0,season,3.528066528066528
ds648,billy dilley's super-duper subterranean summer,"aaron springer, catherine wayne, tom kenny",2016,1.0,season,3.4763374485596708
ds649,cars toon: el materdor,"larry the cable guy , keith ferguson",2008,4.0,min,3.5635103926097
ds650,cars toon: moon mater,"larry the cable guy , keith ferguson, josh cooley",2010,4.0,min,3.558044806517312
ds651,cars toon: rescue squad mater,"larry the cable guy , keith ferguson, bret parker, peter sohn, bob peterson, bob scott",2010,3.0,min,3.5456570155902005
ds652,cars toon: spinning,"keith ferguson, paul dooley, tony shalhoub, lloyd sherr, michael wallis, guido quaroni",2013,2.0,min,3.458071278825996
ds653,cars toon: time travel mater,"larry the cable guy , keith ferguson, john higgins, katherine helmond",2012,7.0,min,3.6198704103671706
ds654,cars toon: tokyo mater,"larry the cable guy , keith ferguson, michael wallis, mach kobayashi, robert ito",2008,8.0,min,3.5455486542443064
ds655,cars toon: unidentified flying mater,"larry the cable guy , keith ferguson",2010,4.0,min,3.527217741935484
ds656,cars toons: bugged,"jerome ranft, josh cooley",2013,2.0,min,3.539473684210526
ds657,cool runnings,"leon , doug doug, rawle lewis, malik yoba, raymond barry, larry gilman",1993,99.0,min,3.4753086419753085
ds658,drain alcatraz,"craig sechler, russell boulter",2017,47.0,min,3.5084745762711864
ds659,drain the bermuda triangle,russell boulter,2014,45.0,min,3.5580708661417324
ds660,drain the great lakes,cham giobbi,2011,45.0,min,3.5792291220556747
ds661,drain the ocean: wwii,russell boulter,2016,44.0,min,3.5655737704918034
ds662,drain the sunken pirate city,russell boulter,2017,48.0,min,3.613006396588486
ds663,drain the titanic,russell boulter,2015,45.0,min,3.595190380761523
ds664,first class chefs: family style,"gia ré, matt tebbutt",2015,1.0,season,3.4846153846153847
ds665,hacksaw,"tab hunter, victor millan, ray teal, russ mccubbin, george barrows, christine austin",1971,89.0,min,3.54253112033195
ds666,holes,"sigourney weaver, jon voight, patricia arquette, tim nelson, dulé hill, shia labeouf",2003,119.0,min,3.4035433070866143
ds667,marvel 75 years: from pulp to pop!,"laura shields, stan lee, alan fine, nicole perlman, jimmy kimmel, gerry conway",2014,42.0,min,3.533718689788054
ds668,marvel rising: battle of the bands,"dee baker, dove cameron, skai jackson, kathreen khavari, kamil mcfadden, tyler posey",2019,23.0,min,3.514940239043825
ds669,one strange rock,will smith,2017,1.0,season,3.470472440944882
ds670,out there with jack randall,jack randall,2019,1.0,season,3.534188034188034
ds671,super rhino,"miley cyrus, mark walton, susie essman, malcolm mcdowell, randy savage",2009,4.0,min,3.5707269155206287
ds672,the proud family,"tommy davidson, paula parker, jo payton, kyla pratt, tara strong, karen white",2001,2.0,season,3.542944785276074
ds673,the super hero squad,"grey delisle, steve blum, mikey kelly, charlie adler, mark hamill, tom kenny",2009,2.0,season,3.543956043956044
ds674,year million,laurence fishburne,2016,1.0,season,3.54083885209713
ds675,forky asks a question: what is a pet?,"tony hale, aloma wright, bob peterson",2019,7.0,min,3.554956896551724
ds676,star wars: the last jedi (episode viii),"mark hamill, carrie fisher, adam driver, daisy ridley, john boyega, oscar isaac",2017,152.0,min,3.4395604395604398
ds677,forky asks a question: what is a leader?,"tony hale, bonnie hunt, bob peterson",2019,6.0,min,3.5375
ds678,george of the jungle 2,"thomas church, julie benz, christina pickles, angus jones, kelly miller, john kassir",2003,89.0,min,3.5453488372093025
ds679,high school musical: the musical: the series: the special,"joshua bassett, olivia rodrigo, sofia wylie, matt cornett, dara renee",2019,23.0,min,3.558641975308642
ds680,pick of the litter,,2019,1.0,season,3.625
ds681,togo,"willem dafoe, julianne nicholson, christopher heyerdahl, richard dormer, michael greyeyes, michael mcelhatton",2019,117.0,min,3.535225048923679
ds682,forky asks a question: what is a computer?,"tony hale, kristen schaal, james brinkley, bob peterson",2019,6.0,min,3.4796137339055795
ds683,wind,"emilio fuentes, sonoko konishi",2019,9.0,min,3.5487012987012987
ds684,forky asks a question: what is love?,"tony hale, carl reiner, mel brooks, carol burnett, betty white, kristen schaal",2019,7.0,min,3.5318681318681318
ds685,one day at disney (shorts),,2019,1.0,season,3.6607142857142856
ds686,marvel studios' thor: ragnarok,"chris hemsworth, tom hiddleston, cate blanchett, idris elba, jeff goldblum, tessa thompson",2017,132.0,min,3.5
ds687,disney the lion guard,"max charles, diamond white, dusan brown, atticus shaffer, joshua rush",2015,3.0,season,3.5516528925619837
ds688,one day at disney,,2019,62.0,min,3.5221445221445222
ds689,disney star vs. the forces of evil,"eden sher, adam mcarthur",2014,4.0,season,3.536764705882353
ds690,expedition amelia,"allison janney, bob ballard, fredrik hiebert",2019,94.0,min,3.5679287305122496
ds691,glory road,"josh lucas, derek luke, jon voight, austin nichols, evan jones, schin kerr",2006,119.0,min,3.6014056224899598
ds692,henry hugglemonster,"lara miller, tom kenny, chiara zanni, lori alan, hynden walch, kari wahlgren",2012,2.0,season,3.516411378555799
ds693,incredible! the story of dr. pol,"ari rubin, dr. pol",2015,44.0,min,3.5707964601769913
ds694,marvel rising: chasing ghosts,"dee baker, chloe bennet, dove cameron, skai jackson, kathreen khavari, kamil mcfadden",2019,24.0,min,3.5714285714285716
ds695,marvel rising: heart of iron,"dee baker, chloe bennet, dove cameron, robbie daymond, kathreen khavari, daisy lightfoot",2019,46.0,min,3.524793388429752
ds696,miles from tomorrowland,"olivia munn, cullen mccarthy, fiona bishop, dee baker, tom kenny",2014,2.0,season,3.475531914893617
ds697,sheriff callie's wild west,"mandy moore, lucas grabeel",2011,2.0,season,3.474854932301741
ds698,supercar megabuild,dom joly,2016,2.0,season,3.5189473684210526
ds699,the incredible dr. pol: blue ribbon kids,"ari rubin, dr. pol",2016,42.0,min,3.624742268041237
ds700,coco,"anthony gonzalez, gael bernal, benjamin bratt, alanna ubach, renée victor, jaime camil",2017,105.0,min,3.614
ds701,coco (in spanish),"anthony gonzalez, gael garcía bernal, benjamin bratt, alanna ubach, renée victor, jaime camil",2017,105.0,min,3.6232323232323234
ds702,forky asks a question: what is time?,"tony hale, wallace shawn, alan oppenheimer, bob peterson",2019,6.0,min,3.494263862332696
ds703,the wonderful world of disney presents the little mermaid live!,"auli'i cravalho, queen latifah, shaggy , john stamos, graham phillips, amber riley",2019,84.0,min,3.566945606694561
ds704,forky asks a question: what is art?,"tony hale, robin downes, bob peterson",2019,7.0,min,3.5300429184549356
ds705,mickey mouse roadster racers,"bret iwan, russi taylor, bill farmer, daniel ross, tress macneille",2017,2.0,season,3.497826086956522
ds706,"happy birthday, mickey!",,2019,2.0,min,3.592137592137592
ds707,forky asks a question: what is a friend?,"tony hale, john ratzenberger, bob peterson",2019,6.0,min,3.5277185501066097
ds708,10 things i hate about you,"heath ledger, julia stiles, joseph gordon-levitt, larisa oleynik, david krumholtz, andrew keegan",1999,98.0,min,3.5465367965367967
ds709,101 dalmatians,"rod taylor, j. pat o'malley, betty gerson, cate bauer, ben wright, fred worlock",1961,81.0,min,3.483739837398374
ds710,101 dalmatians ii: patch's london adventure,"barry bostwick, jason alexander, martin short, bobby lockwood, susanne blakeslee, samuel west",2003,77.0,min,3.5269058295964126
ds711,102 dalmatians,"glenn close, ioan gruffudd, alice evans, tim mcinnerny, ian richardson, gérard depardieu",2000,104.0,min,3.5575221238938055
ds712,12 dates of christmas,"amy smart, mark-paul gosselaar, peter macneil, mary long, jayne eastwood, laura miyata",2011,88.0,min,3.470472440944882
ds713,"20,000 leagues under the sea","kirk douglas, james mason, paul lukas, peter lorre, robert wilke, ted de corsia",1954,127.0,min,3.459205020920502
ds714,a bug's life,"dave foley, kevin spacey, julia louis-dreyfus, hayden panettiere, phyllis diller, richard kind",1998,98.0,min,3.564935064935065
ds715,a goofy movie,"bill farmer, jason marsden, jim cummings, kellie martin, rob paulsen, wallace shawn",1995,81.0,min,3.4718004338394794
ds716,a kid in king arthur's court,"thomas nicholas, joss ackland, art malik, paloma baeza, kate winslet, daniel craig",1995,90.0,min,3.601609657947686
ds717,a knight for a day,,1946,7.0,min,3.4713701431492843
ds718,a ring of endless light,"mischa barton, ryan merriman, jared padalecki, scarlett pomers, soren fulton, chris kirby",2002,88.0,min,3.519148936170213
ds719,aladdin (1992),"scott weinger, robin williams, linda larkin, jonathan freeman, frank welker, gilbert gottfried",1992,94.0,min,3.513
ds720,aladdin and the king of thieves,"val bettin, jim cummings, gilbert gottfried, linda larkin, jerry orbach, john rhys-davies",1996,86.0,min,3.55
ds721,aladdin: the return of jafar,"jason alexander, jeff bennett, val bettin, liz callaway, dan castellaneta, jim cummings",1994,71.0,min,3.438888888888889
ds722,alice in wonderland,"ed wynn, richard haydn, sterling holloway, jerry colonna, verna felton, pat o'malley",1951,79.0,min,3.606
ds723,aliens of the deep,"dr. anatoly sagalevitch, genya chernaiev, victor nischeta, dr. pamela conrad, dr. arthur lane, dr. jim childress",2005,100.0,min,3.51255230125523
ds724,alley cats strike!,"kyle schmid, robert ri'chard, kaley cuoco, mimi paley, joey wilcots, philip williams",2000,87.0,min,3.5124740124740126
ds725,almost angels,"vincent winter, sean scully, peter weck, hans holt, bruni löbel, fritz eckhardt",1962,90.0,min,3.5522243713733075
ds726,america's heart & soul,"george woodard, charles jimmie sr., the brothers, frank pino, dave pino, john yacobellis",2004,88.0,min,3.521966527196653
ds727,amy,"jenny agutter, barry newman, kathleen nolan, chris robinson, lou fant, margaret o'brien",1981,100.0,min,3.4215686274509802
ds728,an extremely goofy movie,"bill farmer, jason marsden, jeff bennett, jim cummings, brad garrett, vicki lewis",2000,81.0,min,3.5434322033898304
ds729,andi mack,"peyton lee, joshua rush, sofia wylie, asher angel, lilan bowden, lauren tom",2016,3.0,season,3.5422535211267605
ds730,annie,"kathy bates, alan cumming, audra mcdonald, kristin chenoweth, victor garber, vic polizos",1999,91.0,min,3.506986027944112
ds731,apollo: missions to the moon,"neil armstrong, buzz aldrin",2019,95.0,min,3.5073684210526315
ds732,atlantis rising,"georgeos diaz-montexano, peter vincenti, richard freund, simcha jacobovici, charles pellegrino, félix rodrigues",2017,94.0,min,3.5501002004008018
ds733,atlantis: milo's return,"james taylor, cree summer, john mahoney, jacqueline obradors, don novello, corey burton",2003,83.0,min,3.58351409978308
ds734,atlantis: the lost empire,"michael fox, james garner, cree summer, don novello, phil morris, claudia christian",2001,98.0,min,3.5257731958762886
ds735,auntie edna,"brad bird, eli fucile, maeve andrews, nick bird, noelle zuber, craig nelson",2018,7.0,min,3.568385650224215
ds736,avatar,"sam worthington, zoë saldana, sigourney weaver, stephen lang, michelle rodriguez, giovanni ribisi",2009,162.0,min,3.4775641025641026
ds737,babes in the woods,,1932,8.0,min,3.472160356347439
ds738,babes in toyland,"ray bolger, tommy sands, annette funicello, ed wynn, tommy kirk, kevin corcoran",1961,106.0,min,3.5248447204968945
ds739,bambi,,1942,72.0,min,3.564794816414687
ds740,bambi ii,"patrick stewart, alexander gould, keith ferguson, brendon baerg, nicky jones, andrea bowen",2006,75.0,min,3.5560165975103732
ds741,bao,,2018,8.0,min,3.547817047817048
ds742,beach picnic,,1939,9.0,min,3.4824016563147
ds743,bearly asleep,,1955,7.0,min,3.481609195402299
ds744,beauty and the beast: belle's magical world,"robby benson, paige o'hara, david stiers, jerry orbach, jeff bennett, jim cummings",1998,71.0,min,3.6055900621118013
ds745,beauty and the beast: the enchanted christmas,"paige o'hara, robby benson, jerry orbach, david stiers, bernadette peters, tim curry",1997,73.0,min,3.4785867237687365
ds746,beezy bear,,1955,7.0,min,3.5177824267782425
ds747,before the flood,"leonardo dicaprio, john kerry, barack obama, bill clinton",2016,96.0,min,3.5692963752665245
ds748,benji the hunted,"red steagall, frank inn, nancy francis, mike francis, joe camp, steve zanolini",1987,89.0,min,3.6101511879049677
ds749,best friends whenever,"lauren taylor, shelby bender, gus kamp, ricky garcia, benjamin royer, matthew royer",2015,2.0,season,3.5140997830802605
ds750,big city greens (shorts),,2017,1.0,season,3.481876332622601
ds751,big hero 6,"scott adsit, ryan potter, daniel henney, t. j. miller, jamie chung, damon wayans jr.",2014,105.0,min,3.4847494553376905
ds752,big hero 6 the series (shorts),,2017,2.0,season,3.560267857142857
ds753,bizarre dinosaurs,peter cullen,2009,46.0,min,3.569977426636569
ds754,blank check,"brian bonsall, karen duffy, miguel ferrer, james rebhorn, tone lōc, jayne atkinson",1994,94.0,min,3.492424242424242
ds755,boat builders,,1938,8.0,min,3.537960954446855
